Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S30320694,Wood Duck,Aix sponsa,406,0,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,2016-06-14,05:30 AM,eBird - Traveling Count,109,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 60F, no wind, no rain; vehicles&#61;13; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M"
S6567746,Wood Duck,Aix sponsa,406,2,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,2010-06-05,05:30 AM,eBird - Traveling Count,120,1,16.093,,3,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Colyer Durovich; weather&#61;initially foggy then clear, 75-85 F, light wind, no rain; vehicles&#61;10"
S30066846,Wood Duck,Aix sponsa,406,3,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,2016-06-03,05:30 AM,eBird - Traveling Count,125,1,16.093,,2,,,"observer&#61;driscoll, tom; recorder&#61;bothwell, vern; weather&#61;71 degrees, partly cloudy, patches of fog, slight breeze; vehicles&#61;13; habitat unchanged but several logged areas are grown up now"
S56818889,Wood Duck,Aix sponsa,406,3,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,2019-05-27,05:40 AM,eBird - Traveling Count,115,1,16.093,,1,,flyovers,"observers&#61;tom driscoll; starting weather&#61;70F, clear, light wind; ending weather&#61;69F, clear, no wind; vehicles&#61;7;"
S6567732,Wood Duck,Aix sponsa,406,0,US-NC,Chatham,L937617,"MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road",35.8186701,-79.4742528,2010-06-20,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;hazy to clear, 70 to 80F, light wind, no rain; vehicles&#61;9; notes&#61;no unusual circumstances"
S19390781,Wood Duck,Aix sponsa,406,6,US-NC,Chatham,L956752,"MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road",35.7860177,-79.0926468,2014-06-22,05:35 AM,eBird - Traveling Count,150,1,16.093,,2,,in pond down from gate,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;S. Theye; others&#61;L.VanMalssen; weather&#61;cloudy, 65F; vehicles&#61;12;"
S6567749,Wood Duck,Aix sponsa,406,1,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,2010-06-06,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;partly cloudy to clear, 75-85F, light wind, no rain; vehicles&#61;149; notes&#61;no unusual circumstances"
S90219058,Mallard,Anas platyrhynchos,483,3,US-NC,Chatham,L15385341,"MBBS, Chatham, Route 6-15",35.79937,-79.421166,2021-06-15,06:43 AM,eBird - Stationary Count,3,1,,,1,,,"vehicles=2; habitat=BS,BWO"
S6921166,Mallard,Anas platyrhynchos,483,0,US-NC,Chatham,L999581,"MBBS, NC, Chatham Co, Route 01, Russell Chapel Road",35.76855,-79.18405,2010-06-05,05:30 AM,eBird - Traveling Count,180,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;P. Bailey; weather&#61;clear, 60F, light wind, no rain; vehicles&#61;99"
S6560523,Mallard,Anas platyrhynchos,483,0,US-NC,Chatham,L935743,"MBBS, NC, Chatham Co, Route 02, Mason Neck",35.86032,-78.9906,2010-06-20,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;N. Budnitz, M. Schultz; weather&#61;overcast to clear, 75F, wind calm, no rain; vehicles&#61;50"
S29684687,Mallard,Anas platyrhynchos,483,3,US-NC,Chatham,L935743,"MBBS, NC, Chatham Co, Route 02, Mason Neck",35.86032,-78.9906,2016-05-15,05:40 AM,eBird - Traveling Count,180,1,16.093,,2,,,"observers&#61;Norman Budnitz, Mike Schultz; weather&#61;50 F, clear, wind calm to 10 mph; vehicles&#61;55; habitat@11L&#61;BM; habitat@18R&#61;BO; habitat&#61;1P,PO, 2M,M, 3M,P, 4M,H, 5BP,BP, 6BS,BO, 7M,B, 8B,B, 9BO,B, 10S,M, 11BM,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,BO, 19B,B, 20O,O; notes&#61;GBHE rookery in vicinity of stops 9-12, BLVU roost in vicinity of stops 7-9, Magnolia Warblers at stops 14 & 17, bridge construction at stop 12 required long detour"
S46075923,Mallard,Anas platyrhynchos,483,2,US-NC,Chatham,L935743,"MBBS, NC, Chatham Co, Route 02, Mason Neck",35.86032,-78.9906,2018-05-27,05:30 AM,eBird - Traveling Count,146,1,16.093,,2,,"1&#61;0,2&#61;0,3&#61;0,4&#61;2,5&#61;0,6&#61;0,7&#61;0,8&#61;0,9&#61;0,10&#61;0,11&#61;0,12&#61;0,13&#61;0,14&#61;0,15&#61;0,16&#61;0,17&#61;0,18&#61;0,19&#61;0,20&#61;0","observers&#61;Norman Budnitz, Mike Schultz; weather&#61;70-75 F, clear, wind calm; vehicles&#61;90; habitat&#61;1P,PO, 2M,M, 3M,P, 4M,H, 5BP,BP, 6BS,BO, 7 M,B, 8B,B, 9BO,B, 10S,M, 11BM,B, 12M,MW, 13M,P, 14S,S, 15S,B, 16BM,B, 17B,B, 18B,BO, 19B,B, 20O,O; notes&#61;Osprey at stop 9 after time ran out"
S6505879,Mallard,Anas platyrhynchos,483,1,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,2010-05-30,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Haven Wiley; others&#61;Minna Wiley; weather&#61;high clouds, 75F, no wind, no rain; vehicles&#61;14; habitat&#61;1B,P, 2M,B, 3P,O, 4P,H, 5S,B, 6S,B, 7S,S, 8B,P, 9P,S, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15M,S, 16H,S, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61; Chuck-will's-widow and Whip-poor-will singing at the same time at stop 1, Chuck-will's-widow also at stop 2, Blue-headed Vireos at stops 10 & 11 & 13 sang persistently in tall open pine woodland (distinctive slow sweet phrases including simple downslurs), Loggerhead Shrike on power line at stop 17 allowed close study"
S6542079,Mallard,Anas platyrhynchos,483,0,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,2010-06-01,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 65F, light wind, no rain; vehicles&#61;18; notes&#61;low flying small plane"
S30320694,Mallard,Anas platyrhynchos,483,0,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,2016-06-14,05:30 AM,eBird - Traveling Count,109,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 60F, no wind, no rain; vehicles&#61;13; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M"
S6567746,Mallard,Anas platyrhynchos,483,0,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,2010-06-05,05:30 AM,eBird - Traveling Count,120,1,16.093,,3,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Colyer Durovich; weather&#61;initially foggy then clear, 75-85 F, light wind, no rain; vehicles&#61;10"
S6567732,Mallard,Anas platyrhynchos,483,0,US-NC,Chatham,L937617,"MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road",35.8186701,-79.4742528,2010-06-20,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;hazy to clear, 70 to 80F, light wind, no rain; vehicles&#61;9; notes&#61;no unusual circumstances"
S57709185,Mallard,Anas platyrhynchos,483,1,US-NC,Chatham,L956752,"MBBS, NC, Chatham Co, Route 09, Mount Gilead Church Road",35.7860177,-79.0926468,2019-06-23,05:35 AM,eBird - Traveling Count,150,1,16.093,,1,,,Observer&#61;S. Theye; weather&#61;overcast 70F; vehicles&#61;17; skunk odor at stop 10; 11R&#61;B (new development through woods); 13L&#61;B (new development just prior to this stop); 17L&#61;B (new school);
S6567749,Mallard,Anas platyrhynchos,483,0,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,2010-06-06,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;partly cloudy to clear, 75-85F, light wind, no rain; vehicles&#61;149; notes&#61;no unusual circumstances"
S8399981,Mallard,Anas platyrhynchos,483,4,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,2011-06-12,05:30 AM,eBird - Traveling Count,133,1,16.093,,4,,,observers&#61;?; others&#61;?; weather&#61;?; vehicles&#61;?; notes&#61;none
S18671461,Mallard,Anas platyrhynchos,483,1,US-NC,Chatham,L1171745,"MBBS, NC, Chatham Co, Route 14, Whiteoak Creek",35.7471,-79.0063,2014-06-01,05:30 AM,eBird - Traveling Count,90,1,16.093,,1,,,"observers&#61;Josh Sims; weather&#61;60F, partly cloudy; vehicles&#61;28"
S23900456,Mallard,Anas platyrhynchos,483,2,US-NC,Chatham,L1171745,"MBBS, NC, Chatham Co, Route 14, Whiteoak Creek",35.7471,-79.0063,2015-06-14,05:30 AM,eBird - Traveling Count,90,1,16.093,,1,,,"observers&#61;Josh Sims; weather&#61;72F, partly cloudy; vehicles&#61;28"
S8399981,Mallard (Domestic type),Anas platyrhynchos (Domestic type),486,6,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,2011-06-12,05:30 AM,eBird - Traveling Count,133,1,16.093,,4,,,observers&#61;?; others&#61;?; weather&#61;?; vehicles&#61;?; notes&#61;none
S88283539,duck sp.,Anatinae sp.,711,4,US-NC,Chatham,L14963617,"MBBS, Chatham Co, Route 14-03",35.7582663,-79.0102389,2021-05-16,05:49 AM,eBird - Stationary Count,3,1,,,2,,,"vehicles=2; habitat=B,P"
S10993478,duck sp.,Anatinae sp.,711,3,US-NC,Chatham,L983667,"MBBS, NC, Chatham Co, Route 08, Terrells",35.784,-79.20963,2012-06-17,05:25 AM,eBird - Traveling Count,140,1,16.093,,3,,,"observers&#61;Martha Girolami, Judy Murray; others&#61;Pat Reid; weather&#61;52F, clear, no wind, Venus and new moon in perfect alignment rising; vehicles&#61;5; notes&#61;stop 6 three ducks flew over too quick to ID, stop 15 and 16 accipter species flew by too quick to ID."
S69652573,Northern Bobwhite,Colinus virginianus,933,1,US-NC,Chatham,L11549416,"MBBS, Chatham, Route 3-10",35.67302,-78.98573,2020-05-25,05:25 AM,eBird - Casual Observation,,0,,,1,,,"v=6; h=O,O"
S90146220,Northern Bobwhite,Colinus virginianus,933,2,US-NC,Chatham,L11549431,"MBBS, Chatham, Route 3-12",35.67302,-78.98573,2021-06-13,06:26 AM,eBird - Stationary Count,3,1,,,2,,,v=0
S6921166,Northern Bobwhite,Colinus virginianus,933,0,US-NC,Chatham,L999581,"MBBS, NC, Chatham Co, Route 01, Russell Chapel Road",35.76855,-79.18405,2010-06-05,05:30 AM,eBird - Traveling Count,180,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;P. Bailey; weather&#61;clear, 60F, light wind, no rain; vehicles&#61;99"
S6560523,Northern Bobwhite,Colinus virginianus,933,0,US-NC,Chatham,L935743,"MBBS, NC, Chatham Co, Route 02, Mason Neck",35.86032,-78.9906,2010-06-20,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;N. Budnitz, M. Schultz; weather&#61;overcast to clear, 75F, wind calm, no rain; vehicles&#61;50"
S6505879,Northern Bobwhite,Colinus virginianus,933,1,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,2010-05-30,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Haven Wiley; others&#61;Minna Wiley; weather&#61;high clouds, 75F, no wind, no rain; vehicles&#61;14; habitat&#61;1B,P, 2M,B, 3P,O, 4P,H, 5S,B, 6S,B, 7S,S, 8B,P, 9P,S, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15M,S, 16H,S, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61; Chuck-will's-widow and Whip-poor-will singing at the same time at stop 1, Chuck-will's-widow also at stop 2, Blue-headed Vireos at stops 10 & 11 & 13 sang persistently in tall open pine woodland (distinctive slow sweet phrases including simple downslurs), Loggerhead Shrike on power line at stop 17 allowed close study"
S10907166,Northern Bobwhite,Colinus virginianus,933,1,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,2012-06-03,05:29 AM,eBird - Traveling Count,110,1,16.093,,2,,,"observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;42; habitat@3R&#61;S; habitat@6L&#61;P; habitat@9R&#61;P; habitat@15L&#61;P; weather&#61;cool, 60F, sunny, calm; habitat&#61;1B,P, 2M,B, 3P,S, 4P,H, 5S,B, 6P,B, 7S,S, 8B,P, 9P,P, 10O,O, 11S,S, 12P,P, 13O,O, 14P,M, 15P,S, 16H,H, 17O,O, 18B,0, 19B,H, 20B,P; notes&#61;Chuck-will's-widow and Blue-headed Vireo in the usual locations."
S18795077,Northern Bobwhite,Colinus virginianus,933,1,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,2014-06-15,05:25 AM,eBird - Traveling Count,100,1,16.093,,2,,,"observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;12; habitat@7L&#61;P(formerly S); weather&#61;65F, clear, patchy fog, no wind; notes&#61;Whip-poor-will at the first stop and Chuck-will's-widow at the first three stops; several new clear-cuts increased Prairie Warblers to 3; no Blue-headed Vireo again this year"
S30095873,Northern Bobwhite,Colinus virginianus,933,1,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,2016-06-05,05:25 AM,eBird - Traveling Count,100,1,16.093,,2,,",,,,,,,,,1,,,,,,,,,,","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;9; habitat&#61;no changes; weather&#61;70F, sunny early becoming overcast, no wind; notes&#61;warm, calm, clear weather made for lots of singing; both Whip-poor-will and Chuck-will's-widow at the first few stops as usual; first Bobwhite in years"
S37534504,Northern Bobwhite,Colinus virginianus,933,1,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,2017-06-04,05:25 AM,eBird - Traveling Count,105,1,16.093,,2,,",,,,,,,,,,,,,,,,,1,,","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;9; habitat&#61;no changes; weather&#61;65F, scattered clouds, sunny, no wind; notes&#61;fewer Indigo Buntings but more Great Crested Flycatchers than usual"
S46296632,Northern Bobwhite,Colinus virginianus,933,2,US-NC,Chatham,L922791,"MBBS, NC, Chatham Co, Route 03, Bonsal Crossroad",35.67302,-78.98573,2018-06-03,05:25 AM,eBird - Traveling Count,110,1,16.093,,2,,",,,,,,,,,,,,,,1,1,,,,","observers&#61;Haven Wiley; others&#61;Minna Wiley; vehicles&#61;15; habitat@1R&#61;BB (formerly P); weather&#61;70-75F, overcast becoming clear, no wind; notes&#61;BHVI in pines with reduced understory as usual; no CWWI nor EWPW at stop 1R (both formerly regular here before habitat changed to B this year); CWWI heard at stop 3L (where occasionally heard formerly); EWPW heard 1.0 miles north of stop 1 (see pre-count on this date); BHVI singing in pine flatwoods (tall pines managed to reduce understory) in same habitat and same general location where it has occurred on these censuses for the past 20 years!"
S6542079,Northern Bobwhite,Colinus virginianus,933,0,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,2010-06-01,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 65F, light wind, no rain; vehicles&#61;18; notes&#61;low flying small plane"
S30320694,Northern Bobwhite,Colinus virginianus,933,0,US-NC,Chatham,L930796,"MBBS, NC, Chatham Co, Route 04, Henry Oldham Road",35.5797,-79.27682,2016-06-14,05:30 AM,eBird - Traveling Count,109,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;M. Schultz, L. Schultz; weather&#61;clear, 60F, no wind, no rain; vehicles&#61;13; habitat&#61;1M,M, 2S,P, 3B,B, 4B,B, 5M,M, 6B,O, 7B,BO, 8O,O, 9B,B, 10O,O, 11M,B, 12H,H, 13B,M, 14B,MW, 15BO,BO, 16O,S, 17O,O, 18O,OWB, 19H,O, 20M,M"
S6567746,Northern Bobwhite,Colinus virginianus,933,0,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,2010-06-05,05:30 AM,eBird - Traveling Count,120,1,16.093,,3,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Colyer Durovich; weather&#61;initially foggy then clear, 75-85 F, light wind, no rain; vehicles&#61;10"
S10880774,Northern Bobwhite,Colinus virginianus,933,2,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,2012-05-27,05:43 AM,eBird - Traveling Count,126,1,16.093,,1,,,"observer&#61;Tom Driscoll; weather&#61;overcast, 66 F, very slight breeze; vehicles&#61;5"
S46308928,Northern Bobwhite,Colinus virginianus,933,1,US-NC,Chatham,L937619,"MBBS, NC, Chatham Co, Route 05, Joe Brown Road",35.66617,-79.48569,2018-06-02,05:30 AM,eBird - Traveling Count,111,1,16.093,,1,,,"observers&#61;tom driscoll; start weather&#61;67F, partly cloudy, no wind, clear skies; ending weather&#61;69F, slight breeze, clear skies; vehicles&#61;7;"
S6567732,Northern Bobwhite,Colinus virginianus,933,3,US-NC,Chatham,L937617,"MBBS, NC, Chatham Co, Route 06, Silk Hope-Liberty Road",35.8186701,-79.4742528,2010-06-20,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;hazy to clear, 70 to 80F, light wind, no rain; vehicles&#61;9; notes&#61;no unusual circumstances"
S10955226,Northern Bobwhite,Colinus virginianus,933,1,US-NC,Chatham,L1580652,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,2012-06-09,05:28 AM,eBird - Traveling Count,118,1,15.288,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook, Lesley Starke; weather=59F, partly cloudy,wind 0-5 mph; vehicles=1; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5S,S, 6S,S, 7S,S, 8S,M, 9M,S, 10H,H, 11M,B, 12H,H, 13O,O, 14B,O, 15B,O, 16B,H, 17M,M, 18H,B, 19S,S, 20S,O; habitat@2L=O (clearcut)"
S24073594,Northern Bobwhite,Colinus virginianus,933,3,US-NC,Chatham,L1580652,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,2015-06-27,05:32 AM,eBird - Traveling Count,118,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=75F, overcast,wind 0-5 mph; vehicles=2; habitat=1H,M, 2O,S, 3M,S, 4P,P, 5M,M, 6P,P, 7P,P, 8P,M, 9M,M, 10H,H, 11M,B, 12H,H, 13O,B/O, 14B,O, 15B,O, 16B,H, 17M,M, 18M,H, 19H,M, 20O/P,O/B"
S57475828,Northern Bobwhite,Colinus virginianus,933,2,US-NC,Chatham,L9490070,"MBBS, NC, Chatham Co, Route 07, Rives Chapel Road",35.712907,-79.371135,2019-06-15,05:32 AM,eBird - Traveling Count,60,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; weather=55-75F, clear,wind calm; vehicles=6"
S6567749,Northern Bobwhite,Colinus virginianus,933,0,US-NC,Chatham,L937622,"MBBS, NC, Chatham Co, Route 13, Coleridge Road",35.71054,-79.54496,2010-06-06,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;Marsha Tuttle, Thomas Driscoll, Laurie Kucharik; weather&#61;partly cloudy to clear, 75-85F, light wind, no rain; vehicles&#61;149; notes&#61;no unusual circumstances"
S23455921,Northern Bobwhite,Colinus virginianus,933,2,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,2000-06-18,05:40 AM,eBird - Traveling Count,125,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook"
S23455923,Northern Bobwhite,Colinus virginianus,933,4,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,2001-06-16,05:27 AM,eBird - Traveling Count,117,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook"
S23456203,Northern Bobwhite,Colinus virginianus,933,4,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,2002-06-08,05:33 AM,eBird - Traveling Count,125,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook"
S23456197,Northern Bobwhite,Colinus virginianus,933,3,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,2004-06-19,05:25 AM,eBird - Traveling Count,121,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; vehicles passing=4"
S23456195,Northern Bobwhite,Colinus virginianus,933,6,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,2005-07-09,05:31 AM,eBird - Traveling Count,130,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers=Will Cook; vehicles passing=4"
S23439732,Northern Bobwhite,Colinus virginianus,933,4,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,2007-06-23,05:30 AM,eBird - Traveling Count,120,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); OBSERVERS Will Cook; TOTAL VEHICLES PASSING = 3"
S23439731,Northern Bobwhite,Colinus virginianus,933,7,US-NC,Chatham,L970659,"MBBS, NC, Chatham Co, Route 7, Rives Chapel Road",35.712907,-79.371135,2008-06-08,05:25 AM,eBird - Traveling Count,115,1,16.093,,2,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); OBSERVERS Will Cook, Kristin Vaughan; TOTAL VEHICLES PASSING = 1"
S6921166,Wild Turkey,Meleagris gallopavo,1180,0,US-NC,Chatham,L999581,"MBBS, NC, Chatham Co, Route 01, Russell Chapel Road",35.76855,-79.18405,2010-06-05,05:30 AM,eBird - Traveling Count,180,1,16.093,,1,,,"Mini Breeding Bird Survey, Chatham Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;P. Bailey; weather&#61;clear, 60F, light wind, no rain; vehicles&#61;99"
S6560523,Wild Turkey,Meleagris gallopavo,1180,5,US-NC,Chatham,L935743,"MBBS, NC, Chatham Co, Route 02, Mason Neck",35.86032,-78.9906,2010-06-20,05:30 AM,eBird - Traveling Count,120,1,16.093,,2,,,"Mini Breeding Bird Survey, Orange Co, NC (3 min counts, radius 0.25 miles, 0.5 miles apart, total counts 20); observers&#61;N. Budnitz, M. Schultz; weather&#61;overcast to clear, 75F, wind calm, no rain; vehicles&#61;50"
